,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign
32829,720575940625951946,CL099b,right,acetylcholine,central,,,SLPav1_medial,BLAl1_medial,27586,1
32830,720575940613809554,M_lPNm11D,left,acetylcholine,central,ALPN,multiglomerular,ALl1_ventral,BAlc_ventral,7359,1
32831,720575940631319311,CB0430,right,acetylcholine,central,,,putative_primary,putative_primary,38329,1
32832,720575940615028143,LT79,right,acetylcholine,visual_projection,,,LHl4_posterior,BLD1_posterior,8802,1
32833,720575940621232304,CB1984,right,glutamate,central,,,LHd2,DPLm2,18278,-1
32834,720575940626073276,CB3431,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,27853,1
32835,720575940605450342,DNge087,left,gaba,descending,,,LB6,LB6,923,-1
32836,720575940623889421,LHCENT14,right,glutamate,central,LHCENT,,putative_primary,putative_primary,23597,-1
32837,720575940611891437,PVLP008,right,glutamate,central,,,VLPd&p1_dorsal,DPLl2_anterior,5167,-1
32838,720575940644659236,DNge028,left,acetylcholine,descending,,,MX12,MX12,48857,1
32839,720575940631672632,LTe46,left,glutamate,visual_projection,,,VPNp&v1_ventral,BLP1_ventral,38964,-1
32840,720575940636067695,CB1301,left,acetylcholine,central,,,VLPa1_medial,DALl2_medial,43931,1
32841,720575940625345511,DNp63,right,acetylcholine,descending,,,SMPpm1,DPMm2,26312,1
32842,720575940624008974,LAL117b,right,acetylcholine,central,,,,,23849,1
32843,720575940624861642,LTe41,right,acetylcholine,visual_projection,,,SLPpl2,CP6,25445,1
32844,720575940642725320,PS083a,left,gaba,central,,,AOTUv3_ventral,DALcl1_ventral,48218,-1
32845,720575940632412333,DNge096,right,gaba,descending,,,MD3,MD3,40048,-1
32846,720575940621335167,CB0238,left,acetylcholine,central,,,MX7__prim,MX7__prim,18481,1
32847,720575940623464316,MBON24,right,acetylcholine,central,MBON,,putative_primary,putative_primary,22906,1
32848,720575940608227118,SMP513,right,acetylcholine,central,,,DM3_dorso_medial,DPMpm2_dorso_medial,2307,1
32849,720575940620928517,CB2386,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,17687,1
32850,720575940639410291,"CB.FB3,4A0",right,glutamate,central,CX,tangential,putative_primary,putative_primary,46808,-1
32851,720575940640796045,CB0959,left,glutamate,central,,,,,47646,-1
32852,720575940631701499,CB.FB2I2,left,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,39011,-1
32853,720575940621066776,ER3w,right,gaba,central,CX,ring neuron,EBa1,DALv2,17941,-1
32854,720575940622977577,LHAV2m1,right,acetylcholine,central,LHLN,,LHl3,BLVa2b,21853,1
32855,720575940623100877,mALB3,left,gaba,central,,,CREa1_ventral,BAmd1_ventral,22117,-1
32856,720575940612732273,v2LN33,left,glutamate,central,ALLN,,ALv2,BAla2,6129,-1
32857,720575940623817572,CB2940,right,acetylcholine,central,,,ALl1_ventral,BAlc_ventral,23476,1
32858,720575940639786915,CB0302,left,acetylcholine,central,,,putative_primary,putative_primary,47079,1
32859,720575940618533265,CB3697,right,acetylcholine,central,,,SLPad1_anterior,DPLl3_anterior,13520,1
32860,720575940605583136,"CB.FB3,4A9",left,dopamine,central,CX,tangential,DM6__prim,CM3__prim,966,1
32861,720575940638603709,PVLP022,right,gaba,central,,,VLPa2,DALv1,46043,-1
32862,720575940605777841,VES078,left,acetylcholine,central,,,putative_primary,putative_primary,1060,1
32863,720575940618153637,AVLP300_b,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,13018,1
32864,720575940623742956,CB2991,right,acetylcholine,central,,,LHa1,BLAd1,23339,1
32865,720575940637929956,VES074,left,acetylcholine,central,,,DM5_central,CM1_central,45519,1
32866,720575940631767633,PS185a,left,acetylcholine,central,,,putative_primary,putative_primary,39115,1
32867,720575940646661252,M_lPNm11D,right,acetylcholine,central,ALPN,multiglomerular,ALl1_ventral,BAlc_ventral,49510,1
32868,720575940630252955,CB.FB8E1,right,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,36321,-1
32869,720575940615052812,CB0078,left,acetylcholine,central,,,putative_primary,putative_primary,8837,1
32870,720575940614973708,aMe8,right,acetylcholine,visual_projection,,,,,8753,1
32871,720575940624730638,CB.FB5I2,left,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,25228,-1
32872,720575940619375892,VES063b,right,acetylcholine,central,,,VLPp&l1_posterior,DPLpv_posterior,14808,1
32873,720575940617110555,AVLP490,right,gaba,central,,,putative_primary,putative_primary,11594,-1
32874,720575940606646194,CB1657,right,glutamate,central,,,LHl2_ventral,DPLal2_ventral,1451,-1
32875,720575940620597232,SMP337,left,glutamate,central,,,putative_primary,putative_primary,17091,-1
32876,720575940637795150,LAL181,left,acetylcholine,central,,,putative_primary,putative_primary,45399,1
32877,720575940637037278,"LAL163,LAL164",left,acetylcholine,central,,,putative_primary,putative_primary,44659,1
32878,720575940626537008,CB3648,left,acetylcholine,central,,,LALa1_posterior,BAlp2_posterior,28756,1
32879,720575940631968343,CB1622,right,glutamate,central,,,DM1_antero_ventral,DPMm1_antero_ventral,39417,-1
32880,720575940626944840,AVLP045,right,acetylcholine,central,,,VLPd1,DPLam,29665,1
32881,720575940633218351,CB3698,right,glutamate,central,,,LHd2,DPLm2,41100,-1
32882,720575940617124865,CB3651,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,11615,1
32883,720575940621074835,PEN_a(PEN1),left,acetylcholine,central,CX,,DM3_CX_p,DPMpm2_CX_p,17960,1
32884,720575940638021348,SLP435,right,glutamate,central,,,,,45603,-1
32885,720575940616603793,LAL153,right,acetylcholine,central,,,DM5_central,CM1_central,10871,1
32886,720575940633953434,DNp41,right,acetylcholine,descending,,,putative_primary,putative_primary,41923,1
32887,720575940641535117,CL064,left,gaba,central,,,putative_primary,putative_primary,47882,-1
32888,720575940616462987,CB0854,left,gaba,central,,,,,10675,-1
32889,720575940660799361,SMP124,right,glutamate,central,,,SMPad3,DAMd1,50568,-1
32890,720575940618726454,"SMP579,SMP583",right,glutamate,central,,,SLPpl2,CP6,13815,-1
32891,720575940625628391,"PS184,PS272",left,acetylcholine,central,,,,,26853,1
32892,720575940622236374,PLP229,left,acetylcholine,central,,,putative_primary,putative_primary,20323,1
32893,720575940631664097,CB3675,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,38946,1
32894,720575940633538018,PLP239,left,acetylcholine,central,,,PSp3,DPMl1,41476,1
32895,720575940626815120,CB0448,left,acetylcholine,central,,,putative_primary,putative_primary,29368,1
32896,720575940625656980,PVLP151,left,acetylcholine,central,,,putative_primary,putative_primary,26903,1
32897,720575940618475101,AVLP567,right,acetylcholine,central,,,DL2_ventral,CP3_ventral,13452,1
32898,720575940630667372,CB0449,left,gaba,central,,,putative_primary,,37096,-1
32899,720575940620583217,CRE066,right,acetylcholine,central,,,CREl1,DALv3,17059,1
32900,720575940608239627,PS303,right,acetylcholine,central,,,,,2319,1
32901,720575940641248245,SLP214,right,glutamate,central,,,SLPav2,BLD2,47804,-1
32902,720575940619714395,CB3298,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,15386,1
32903,720575940631637100,CB3534,left,gaba,central,,,DM2_central,DPMpm1_central,38900,-1
32904,720575940617288605,AVLP048,left,acetylcholine,central,,,VLPd1,DPLam,11834,1
32905,720575940614633867,CB1280,right,acetylcholine,central,,,ALl1_ventral,BAlc_ventral,8328,1
32906,720575940627899900,hDeltaB,left,acetylcholine,central,CX,columnar,DM1_CX_p,DPMm1_CX_p,31644,1
32907,720575940623194126,CB0959,left,glutamate,central,,,,,22340,-1
32908,720575940639811469,720575940639811469,center,gaba,central,,,LB0_anterior,LB0_anterior,47095,-1
32909,720575940629639383,AVLP297,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,35183,1
32910,720575940645104840,LT43,left,gaba,visual_projection,,,VLPp&l1_posterior,DPLpv_posterior,49023,-1
32911,720575940627299483,ER3d,right,gaba,central,CX,ring neuron,EBa1,DALv2,30484,-1
32912,720575940631923727,aMe8,right,acetylcholine,visual_projection,,,,,39328,1
32913,720575940630007237,CB.FB8E0,right,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,35872,-1
32914,720575940623801125,hDeltaK,left,serotonin,central,CX,columnar,DM2_CX_p,DPMpm1_CX_p,23439,1
32915,720575940617260374,LT51,right,glutamate,visual_projection,,,VPNl&d1_medial_Lee,BLAl2_medial_Lee,11796,-1
32916,720575940628985088,CB3611,left,acetylcholine,central,,,VLPl&d1_dorsal,BLAv1_medial,33885,1
32917,720575940625918225,PVLP092,left,acetylcholine,central,,,LALv1_ventral,BAmv1_ventral,27522,1
32918,720575940648748409,CB3697,right,acetylcholine,central,,,SLPad1_anterior,DPLl3_anterior,49792,1
32919,720575940614018722,CB.FB6E5,left,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,7585,-1
32920,720575940632036492,LHPV7b1,right,acetylcholine,central,,,putative_primary,putative_primary,39561,1
32921,720575940628007171,ER3a,left,gaba,central,CX,ring neuron,EBa1,DALv2,31859,-1
32922,720575940621002785,CB1681,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,17810,1
32923,720575940610052266,DA2_lPN,right,acetylcholine,central,ALPN,uniglomerular,ALl1_ventral,BAlc_ventral,3348,1
32924,720575940631623417,LAL141,left,acetylcholine,central,,,putative_primary,putative_primary,38865,1
32925,720575940611793817,CB2287,left,glutamate,central,,,VLPp1,BLP2,5053,-1
32926,720575940627814728,CB0278,left,acetylcholine,central,,,putative_primary,putative_primary,31505,1
32927,720575940614881366,SLP405,left,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,8649,1
32928,720575940626663178,AVLP220,right,acetylcholine,central,,,VLPl&d1_dorsal,BLAv1_medial,29022,1
32929,720575940613843522,PVLP007,right,glutamate,central,,,VLPd&p1_dorsal,DPLl2_anterior,7399,-1
32930,720575940637662697,CB0750,right,acetylcholine,motor,,,putative_primary,putative_primary,45260,1
32931,720575940610403813,CB1108,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,3646,1
32932,720575940615059240,SMP586,left,acetylcholine,central,,,putative_primary,putative_primary,8846,1
32933,720575940626778008,SMPp&v1A_P03,right,glutamate,central,,,SMPp&v1_posterior,DPLc5_anterior,29277,-1
32934,720575940644775534,"PVLP004,PVLP005",right,glutamate,central,,,VLPd&p1_dorsal,DPLl2_anterior,48925,-1
32935,720575940628750718,CB1798,left,acetylcholine,central,,,FLAa3,BAmas2,33351,1
32936,720575940622756134,AVLP203,right,gaba,central,,,VLPa2,DALv1,21398,-1
32937,720575940623973837,EL,right,gaba,central,CX,columnar,DM4_CX_d1,CM4_CX_d1,23759,-1
32938,720575940621800175,CB2547,left,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,19463,1
32939,720575940627951376,CB0450,left,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,31755,1
32940,720575940613413529,CB2405,left,glutamate,central,,,LHl2_ventral,DPLal2_ventral,6879,-1
32941,720575940633339362,CB3663,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,41286,1
32942,720575940619936080,"CL086_a,CL086_d",left,acetylcholine,central,,,SLPa&l1_anterior,BLAvm_medial,15785,1
32943,720575940615177099,PEN_b(PEN2),left,acetylcholine,central,CX,,DM3_CX_p,DPMpm2_CX_p,8997,1
32944,720575940618369659,CL009,left,glutamate,central,,,SLPav2,BLD2,13298,-1
32945,720575940629048314,CB3667,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,34026,1
32946,720575940626510169,AVLP030,left,glutamate,central,,,putative_primary,putative_primary,28693,-1
32947,720575940608906965,AVLP284,left,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,2673,1
32948,720575940636459918,CB2369,right,glutamate,central,,,SMPad3,DAMd1,44224,-1
32949,720575940631626491,ExR7,right,acetylcholine,central,CX,,DM3__prim,DPMpm2__prim,38877,1
32950,720575940617403622,CB0861,right,acetylcholine,motor,,,putative_primary,putative_primary,11995,1
32951,720575940612344490,PLP239,right,acetylcholine,central,,,PSp3,DPMl1,5698,1
32952,720575940615400594,IB025,left,acetylcholine,central,,,putative_primary,putative_primary,9260,1
32953,720575940628785468,CB0451,right,glutamate,central,,,LB3__prim,LB3__prim,33418,-1
32954,720575940619872751,CB2640,left,gaba,central,,,LALv1_ventral,BAmv1_ventral,15659,-1
32955,720575940624483376,LHPV4e1,left,glutamate,central,,,putative_primary,putative_primary,24797,-1
32956,720575940633437176,hDeltaH,left,acetylcholine,central,CX,columnar,DM3_CX_p,DPMpm2_CX_p,41388,1
32957,720575940616925597,PLP143,right,gaba,central,,,,,11329,-1
32958,720575940617295901,v2LN5,right,glutamate,central,ALLN,,ALv2,BAla2,11846,-1
32959,720575940610212450,AVLP465c,left,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,3475,-1
32960,720575940624219011,"AVLP096,AVLP256",right,gaba,central,,,LALa1_anterior,BAlp2_anterior,24284,-1
32961,720575940636685454,CB0848,right,acetylcholine,central,,,putative_primary,putative_primary,44432,1
32962,720575940634601067,PS058,left,acetylcholine,central,,,putative_primary,putative_primary,42538,1
32963,720575940630007916,hDeltaB,right,acetylcholine,central,CX,columnar,DM1_CX_v,DPMm1_CX_v,35873,1
32964,720575940622979277,MBON27,left,acetylcholine,central,MBON,,putative_primary,putative_primary,21856,1
32965,720575940635596212,CB0856,right,gaba,central,,,putative_primary,putative_primary,43513,-1
32966,720575940628232451,CB2017,right,acetylcholine,central,,,FLAa2,BAmas1,32318,1
32967,720575940659429761,v2LN33,left,glutamate,central,ALLN,,ALv2,BAla2,50475,-1
32968,720575940620866669,PLP094,right,acetylcholine,central,,,putative_primary,putative_primary,17577,1
32969,720575940622950143,SLP074,left,acetylcholine,central,,,SIPa1_ventral,BLAd2_ventral,21799,1
32970,720575940627265274,VP2+VC5_l2PN,left,acetylcholine,central,ALPN,multiglomerular,ALl1_ventral,BAlc_ventral,30401,1
32971,720575940617104396,AVLP267,left,acetylcholine,central,,,,,11582,1
32972,720575940621341716,ER2,left,gaba,central,CX,ring neuron,EBa1,DALv2,18497,-1
32973,720575940613966498,CB0452,left,dopamine,central,,,putative_primary,putative_primary,7523,1
32974,720575940626890852,CB0859,left,gaba,central,,,putative_primary,putative_primary,29567,-1
32975,720575940619221829,AVLP046,right,acetylcholine,central,,,VLPd1,DPLam,14599,1
32976,720575940614344354,VP4+VL1_l2PN,right,acetylcholine,central,ALPN,multiglomerular,ALl1_ventral,BAlc_ventral,7964,1
32977,720575940638719104,DA2_lPN,left,acetylcholine,central,ALPN,uniglomerular,ALl1_ventral,BAlc_ventral,46179,1
32978,720575940622760682,"CB.FB3,4A21",right,serotonin,central,CX,tangential,DM6__prim,CM3__prim,21406,1
32979,720575940625864360,ER3w,left,gaba,central,CX,ring neuron,EBa1,DALv2,27386,-1
32980,720575940636070239,LAL147b,left,glutamate,central,,,PSp1,DPMl2,43937,-1
32981,720575940633328098,CL361,right,acetylcholine,central,,,putative_primary,putative_primary,41267,1
32982,720575940628310275,SMP582,right,acetylcholine,central,,,SMPpv2_dorsal,CP1_dorsal,32469,1
32983,720575940618543956,IB020,left,acetylcholine,central,,,DM4_dorsal,,13538,1
32984,720575940629026174,CL155,right,acetylcholine,central,,,SMPpv1,DPMpl1,33987,1
32985,720575940623274966,DNpe037,left,acetylcholine,descending,,,DM6_central2,CM3_central2,22515,1
32986,720575940614232231,LTe72,left,acetylcholine,visual_projection,,,,no_lineage,7825,1
32987,720575940635934143,CB1676,right,acetylcholine,central,ALLN,,ALv2,BAla2,43809,1
32988,720575940615651670,"LAL171,LAL172",left,acetylcholine,central,,,putative_primary,putative_primary,9573,1
32989,720575940629050234,SMP058,right,glutamate,central,,,putative_primary,putative_primary,34029,-1
32990,720575940639624509,SLP379,left,glutamate,central,,,,,46941,-1
32991,720575940639956643,CB0453,left,glutamate,central,,,LB7,LB7,47183,-1
32992,720575940646814340,DNp57,left,acetylcholine,descending,,,putative_primary,putative_primary,49541,1
32993,720575940606615563,SLP405,right,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,1432,1
32994,720575940610763874,LHAV4l1,left,gaba,central,,,putative_primary,putative_primary,4015,-1
32995,720575940645989655,mALB5,right,gaba,central,,,CREa1_ventral,BAmd1_ventral,49329,-1
32996,720575940626395166,PLP071,right,acetylcholine,central,,,LALv1_ventral,BAmv1_ventral,28486,1
32997,720575940626090782,CB.FB8D1,right,glutamate,central,CX,tangential,AOTUv4_ventral,DALcl2_ventral,27896,-1
32998,720575940622480398,AVLP294,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,20845,1
32999,720575940621741094,CB3656,right,glutamate,central,,,TRdl_a,TRdl_a,19320,-1
33000,720575940621239679,DA1_lPN,right,acetylcholine,central,ALPN,uniglomerular,ALl1_ventral,BAlc_ventral,18291,1
33001,720575940630933266,CL086_b,right,acetylcholine,central,,,SLPa&l1_anterior,BLAvm_medial,37616,1
33002,720575940615186847,SLP076,right,glutamate,central,,,SLPav2,BLD2,9010,-1
33003,720575940630126966,CB0454,right,glutamate,central,,,putative_primary,putative_primary,36109,-1
33004,720575940633685459,Nod5,left,acetylcholine,visual_projection,,,putative_primary,putative_primary,41653,1
33005,720575940625044784,LAL155,right,acetylcholine,central,,,putative_primary,putative_primary,25808,1
33006,720575940622122083,SAD075,left,gaba,central,,,VESa1,BAla3,20078,-1
33007,720575940638745141,CB0435,right,glutamate,central,,,LB3__prim,LB3__prim,46206,-1
33008,720575940627447068,VES054,right,acetylcholine,central,,,putative_primary,putative_primary,30796,1
33009,720575940621050192,CB1071,right,glutamate,central,,,DM2_central,DPMpm1_central,17908,-1
33010,720575940621733759,CB1017,right,acetylcholine,central,,,,,19309,1
33011,720575940627194523,AVLP465b,left,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,30249,-1
33012,720575940628118683,CB2676,left,gaba,central,,,VLPa2,DALv1,32087,-1
33013,720575940617393625,CB0713,left,acetylcholine,central,,,putative_primary,putative_primary,11982,1
33014,720575940615790658,CB1231,right,gaba,central,,,WEDa1,BAlv,9741,-1
33015,720575940619029451,AVLP454_b,right,acetylcholine,central,,,LALv1_ventral,BAmv1_ventral,14297,1
33016,720575940622632084,DNge001,right,acetylcholine,descending,,,MX12,MX12,21134,1
33017,720575940616651193,ATL011,right,glutamate,central,,,putative_primary,putative_primary,10940,-1
33018,720575940635102745,cL04,right,acetylcholine,visual_centrifugal,,,putative_primary,putative_primary,43062,1
33019,720575940618824256,LC18,left,acetylcholine,visual_projection,,,VPNp2,,13962,1
33020,720575940651804918,AVLP576,right,acetylcholine,central,,,VLPp&l1__prim,DPLpv__prim,50059,1
33021,720575940627299227,ER3d,right,gaba,central,CX,ring neuron,EBa1,DALv2,30483,-1
33022,720575940631572305,CB.FB5I3,right,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,38764,-1
33023,720575940639360384,AVLP161,left,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,46776,1
33024,720575940616026939,DNp50,left,acetylcholine,descending,,,primary,primary,10106,1
33025,720575940626261480,ER3w,left,gaba,central,CX,ring neuron,EBa1,DALv2,28231,-1
33026,720575940630164992,CB0443,right,gaba,central,,,putative_primary,putative_primary,36180,-1
33027,720575940626956008,AVLP282,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,29692,1
