pre,post,plen,connected,effconn,effconn_e,effconn_ad,effconn_ad_e
CB3892b,CB3892b,3,True,0.0025851607788354,0.0,0.0001202789935632,0.0
CB3892b,CB3892b,4,True,0.0011130014900118,0.0,7.879434997448698e-05,0.0
CB3892b,CB3892b,5,True,0.0009002910228446,0.0,4.377581717562862e-05,0.0
SLP060,SLP060,1,False,0.0,0.0,0.0,0.0
SLP060,SLP060,2,True,0.0021963436156511,0.0,9.170173143502323e-05,0.0
SLP060,SLP060,3,True,0.000368404231267,0.0,3.05724679492414e-05,0.0
SLP060,SLP060,4,True,0.0001621025876374,0.0,1.6009356841095723e-05,0.0
SLP060,SLP060,5,True,9.136803419096395e-05,0.0,1.1675719179038424e-05,0.0
CB3901,CB3901,1,False,0.0,0.0,0.0,0.0
CB3901,CB3901,2,True,0.0012675637844949,0.0,0.0002513549698051,0.0
CB3901,CB3901,3,True,0.0004784259945154,0.0,4.86326935060788e-05,0.0
CB3901,CB3901,4,True,0.0002620806917548,0.0,2.2992393496679146e-05,0.0
CB3901,CB3901,5,True,0.000154275476234,0.0,9.25254153116839e-06,0.0
aMe6a,aMe6a,1,False,0.0,0.0,0.0,0.0
aMe6a,aMe6a,2,True,0.0086701996624469,0.0013242353452369,0.0002626078494358,0.0001244590239366
aMe6a,aMe6a,3,True,0.0020286391954869,0.000275404570857,0.0006279603112488,2.444038364046719e-05
aMe6a,aMe6a,4,True,0.0010129403090104,0.0001148757146438,0.0002532986400183,7.501522304664832e-06
aMe6a,aMe6a,5,True,0.0005320271011441,6.40816506347619e-05,9.126219811150804e-05,3.02838839161268e-06
CAPA,CAPA,1,True,0.0052462313324213,0.0052462313324213,0.0014395393664017,0.0014395393664017
CAPA,CAPA,2,True,0.0041392715647816,0.0037462292239069,1.458873157389462e-06,6.272502446336148e-07
CAPA,CAPA,3,True,0.0011555536184459,0.0009819102706387,3.2342395570594817e-06,2.709631985453598e-07
CAPA,CAPA,4,True,0.000493497471325,0.0003179617342539,2.664343583091977e-06,3.477607037893904e-07
CAPA,CAPA,5,True,0.0002347893168916,0.0001111565215978,9.497525752522052e-07,1.3183151281737082e-07
CB3813,CB3813,1,True,0.0021468945778906,0.0,0.0028390162624418,0.0
CB3813,CB3813,2,True,0.0054757152684032,0.0,0.0039791092276573,0.0
CB3813,CB3813,3,True,0.0023831240832805,0.0,0.0011336929164826,0.0
CB3813,CB3813,4,True,0.0015319571830332,0.0,0.0005612380919046,0.0
CB3813,CB3813,5,True,0.0011460800888016,0.0,0.000273053854471,0.0
PhG8,PhG8,1,True,0.0536255352199077,0.0536255352199077,0.0,0.0
PhG8,PhG8,2,True,0.0092311184853315,0.006727437954396,0.0,0.0
PhG8,PhG8,3,True,0.0032681648153811,0.0007657718961127,0.0,0.0
PhG8,PhG8,4,True,0.0020056997891515,0.0001167682494269,0.0,0.0
PhG8,PhG8,5,True,0.0015123698394745,2.5699968318804167e-05,0.0,0.0
BM_Taste,BM_Taste,1,True,0.1514792591333389,0.1514792591333389,0.0,0.0
BM_Taste,BM_Taste,2,True,0.2614980638027191,0.0261728689074516,0.0,0.0
BM_Taste,BM_Taste,3,True,0.1120491400361061,0.0049522034823894,0.0,0.0
BM_Taste,BM_Taste,4,True,0.1131475269794464,0.0010403231717646,0.0,0.0
BM_Taste,BM_Taste,5,True,0.073779746890068,0.0002471583429723,0.0,0.0
BM_Ant,BM_Ant,1,True,0.2356348782777786,0.2356348782777786,0.0,0.0
BM_Ant,BM_Ant,2,True,0.1021733880043029,0.0645087212324142,0.0,0.0
BM_Ant,BM_Ant,3,True,0.0457575730979442,0.0201873127371072,0.0,0.0
BM_Ant,BM_Ant,4,True,0.0266333986073732,0.007044534664601,0.0,0.0
BM_Ant,BM_Ant,5,True,0.0173084791749715,0.0026722312904894,0.0,0.0
BM_dPoOr,BM_dPoOr,1,True,0.2840889692306518,0.2840889692306518,0.0,0.0
BM_dPoOr,BM_dPoOr,2,True,0.1144444569945335,0.0866136625409126,0.0,0.0
BM_dPoOr,BM_dPoOr,3,True,0.0543499700725078,0.027461988851428,0.0,0.0
BM_dPoOr,BM_dPoOr,4,True,0.0309705678373575,0.0090326648205518,0.0,0.0
BM_dPoOr,BM_dPoOr,5,True,0.0191985666751861,0.0031265886500477,0.0,0.0
LB4a,LB4a,1,True,0.3075807690620422,0.3075807690620422,0.0,0.0
LB4a,LB4a,2,True,0.116998940706253,0.095273457467556,0.0,0.0
LB4a,LB4a,3,True,0.0444051176309585,0.0295917317271232,0.0,0.0
LB4a,LB4a,4,True,0.0200983341783285,0.0092167295515537,0.0,0.0
LB4a,LB4a,5,True,0.0098823979496955,0.0028905128128826,0.0,0.0
aPhM1,aPhM1,1,True,0.1393123269081115,0.1393123269081115,0.0,0.0
aPhM1,aPhM1,2,True,0.0925366953015327,0.0209283269941806,0.0,0.0
aPhM1,aPhM1,3,True,0.0410181693732738,0.0033444857690483,0.0,0.0
aPhM1,aPhM1,4,True,0.0304870400577783,0.0005862851976417,0.0,0.0
aPhM1,aPhM1,5,True,0.0243855025619268,0.0001184681750601,0.0,0.0
TPMN1,TPMN1,1,True,0.4335590600967407,0.4335590600967407,0.0,0.0
TPMN1,TPMN1,2,True,0.2920237779617309,0.1922605037689209,0.0,0.0
TPMN1,TPMN1,3,True,0.175165981054306,0.0857502594590187,0.0,0.0
TPMN1,TPMN1,4,True,0.1140578091144561,0.0383477583527565,0.0,0.0
TPMN1,TPMN1,5,True,0.0746772214770317,0.0171860419213771,0.0,0.0
CB4148,CB4148,1,True,0.210519939661026,0.210519939661026,0.0,0.0
CB4148,CB4148,2,True,0.1407272964715957,0.1393081843852996,0.0,0.0
CB4148,CB4148,3,True,0.0601657666265964,0.058905940502882,0.0,0.0
CB4148,CB4148,4,True,0.0563770905137062,0.0547234043478965,0.0,0.0
CB4148,CB4148,5,True,0.0346055068075656,0.0328642353415489,0.0,0.0
PhG13,PhG13,1,True,0.3164688944816589,0.3164688944816589,0.0,0.0
PhG13,PhG13,2,True,0.1182324141263961,0.1012775376439094,0.0,0.0
PhG13,PhG13,3,True,0.0476592816412448,0.03251913189888,0.0,0.0
PhG13,PhG13,4,True,0.0231139995157718,0.0104752173647284,0.0,0.0
PhG13,PhG13,5,True,0.0125376088544726,0.0033991355448961,0.0,0.0
BM_Hau,BM_Hau,1,True,0.0998257100582122,0.0998257100582122,0.0,0.0
BM_Hau,BM_Hau,2,True,0.0704409554600715,0.0121529549360275,0.0,0.0
BM_Hau,BM_Hau,3,True,0.021028496325016,0.0017737384187057,0.0,0.0
BM_Hau,BM_Hau,4,True,0.0156986061483621,0.0003440056170802,0.0,0.0
BM_Hau,BM_Hau,5,True,0.0094482088461518,8.63917448441498e-05,0.0,0.0
ENS1,ENS1,1,True,0.0254573114216327,0.0254573114216327,0.0,0.0
ENS1,ENS1,2,True,0.0305872224271297,0.0026751924306154,0.0,0.0
ENS1,ENS1,3,True,0.0037192571908235,0.0003337634552735,0.0,0.0
ENS1,ENS1,4,True,0.0040374142117798,9.084916382562368e-05,0.0,0.0
ENS1,ENS1,5,True,0.0038685279432684,3.35210825141985e-05,0.0,0.0
JO-E,JO-E,1,True,0.1256694495677948,0.1256694495677948,0.0,0.0
JO-E,JO-E,2,True,0.1087081432342529,0.0171909891068935,0.0,0.0
JO-E,JO-E,3,True,0.0431970059871673,0.0024955456610769,0.0,0.0
JO-E,JO-E,4,True,0.0356507077813148,0.0003915911365766,0.0,0.0
JO-E,JO-E,5,True,0.0246829167008399,6.978233432164416e-05,0.0,0.0
PhG1b,PhG1b,1,True,0.0170915741473436,0.0170915741473436,0.0,0.0
PhG1b,PhG1b,2,True,0.0418891347944736,0.0012653989251703,0.0,0.0
PhG1b,PhG1b,3,True,0.0117906890809535,0.0001397853193338,0.0,0.0
PhG1b,PhG1b,4,True,0.0130459712818264,2.2789625290897675e-05,0.0,0.0
PhG1b,PhG1b,5,True,0.0067477598786354,5.706246611225652e-06,0.0,0.0
BM_FrOr,BM_FrOr,1,True,0.0944415405392646,0.0944415405392646,0.0,0.0
BM_FrOr,BM_FrOr,2,True,0.0288403686136007,0.0238297935575246,0.0,0.0
BM_FrOr,BM_FrOr,3,True,0.0131629072129726,0.0082161659374833,0.0,0.0
BM_FrOr,BM_FrOr,4,True,0.0079699531197547,0.003144416026771,0.0,0.0
BM_FrOr,BM_FrOr,5,True,0.0054668504744768,0.0012747701257467,0.0,0.0
BM_MaPa,BM_MaPa,1,True,0.2790676355361938,0.2790676355361938,0.0,0.0
BM_MaPa,BM_MaPa,2,True,0.1032245978713035,0.0824595764279365,0.0,0.0
BM_MaPa,BM_MaPa,3,True,0.0424353368580341,0.025024501606822,0.0,0.0
BM_MaPa,BM_MaPa,4,True,0.0218860041350126,0.0078290328383445,0.0,0.0
BM_MaPa,BM_MaPa,5,True,0.0131524400785565,0.0025425709318369,0.0,0.0
BM_InOm,BM_InOm,1,True,0.5638210773468018,0.5638210773468018,0.0,0.0
BM_InOm,BM_InOm,2,True,0.4249476492404938,0.3317725658416748,0.0,0.0
BM_InOm,BM_InOm,3,True,0.3251335620880127,0.1982823312282562,0.0,0.0
BM_InOm,BM_InOm,4,True,0.2618529796600342,0.119026631116867,0.0,0.0
BM_InOm,BM_InOm,5,True,0.2162527740001678,0.0716967582702636,0.0,0.0
SLP212b,SLP212b,1,True,0.0075155282393097,0.0075155282393097,0.0,0.0
SLP212b,SLP212b,2,True,0.0010436162119731,0.0005386197008192,2.1981115594371659e-07,0.0
SLP212b,SLP212b,3,True,0.0002539173874538,9.909149230225012e-05,1.9997144136141287e-06,2.7596118457040575e-07
SLP212b,SLP212b,4,True,0.0001217043391079,2.5831750463112257e-05,2.1684829789592186e-06,9.53837542283509e-08
SLP212b,SLP212b,5,True,7.42335178074427e-05,7.559050573036075e-06,2.0631377992685884e-06,4.1627991720361024e-08
"SLP261,SLP262","SLP261,SLP262",1,False,0.0,0.0,0.0,0.0
"SLP261,SLP262","SLP261,SLP262",2,True,5.882566256332211e-05,4.671526767197065e-05,0.0,0.0
"SLP261,SLP262","SLP261,SLP262",3,True,7.149184057197999e-06,8.905204254006094e-07,1.066955235273781e-07,0.0
"SLP261,SLP262","SLP261,SLP262",4,True,3.303041467006551e-06,1.367255464401751e-07,7.109507293989736e-08,3.426621833502175e-11
"SLP261,SLP262","SLP261,SLP262",5,True,2.006054046432837e-06,3.536754533683961e-08,2.4418817190507983e-08,3.832771600098539e-11
PhG10,PhG10,1,True,0.0109021328389644,0.0109021328389644,0.0,0.0
PhG10,PhG10,2,True,0.008007613942027,0.0005071136401966,0.0,0.0
PhG10,PhG10,3,True,0.0044698999263346,5.108103869133629e-05,0.0,0.0
PhG10,PhG10,4,True,0.0026533857453614,1.010318192129489e-05,0.0,0.0
PhG10,PhG10,5,True,0.0021340104285627,2.811361810017843e-06,0.0,0.0
ENS2,ENS2,1,True,0.0440984815359115,0.0,0.0,0.0
ENS2,ENS2,2,True,0.0200671926140785,0.0,0.0,0.0
ENS2,ENS2,3,True,0.0118731306865811,0.0,0.0,0.0
ENS2,ENS2,4,True,0.008101119659841,0.0,0.0,0.0
ENS2,ENS2,5,True,0.0064981034956872,0.0,0.0,0.0
aPhM3,aPhM3,1,True,0.0461568757891655,0.0461568757891655,0.0,0.0
aPhM3,aPhM3,2,True,0.0766523852944374,0.0033249477855861,0.0,0.0
aPhM3,aPhM3,3,True,0.0477225519716739,0.0003597973845899,0.0,0.0
aPhM3,aPhM3,4,True,0.0312706194818019,0.00010301808652,0.0,0.0
aPhM3,aPhM3,5,True,0.0273617561906576,3.774809738388285e-05,0.0,0.0
ENS3,ENS3,1,True,0.3334519863128662,0.3334519863128662,0.0,0.0
ENS3,ENS3,2,True,0.1829188019037246,0.1339055299758911,0.0,0.0
ENS3,ENS3,3,True,0.1088055521249771,0.0558815151453018,0.0,0.0
ENS3,ENS3,4,True,0.0693894401192665,0.0237211771309375,0.0,0.0
ENS3,ENS3,5,True,0.046054508537054,0.0102196019142866,0.0,0.0
PhG1c,PhG1c,1,True,0.0449741445481777,0.0449741445481777,0.0,0.0
PhG1c,PhG1c,2,True,0.0506658628582954,0.0028162002563476,0.0,0.0
PhG1c,PhG1c,3,True,0.0154865067452192,0.0002446674625389,0.0,0.0
PhG1c,PhG1c,4,True,0.0152031229808926,3.7582936784019694e-05,0.0,0.0
PhG1c,PhG1c,5,True,0.0085431700572371,9.858109478955155e-06,0.0,0.0
PhG4,PhG4,1,True,0.0418882258236408,0.0418882258236408,0.0,0.0
PhG4,PhG4,2,True,0.0964565426111221,0.0023269832599908,0.0,0.0
PhG4,PhG4,3,True,0.0133897820487618,0.0001611133193364,0.0,0.0
PhG4,PhG4,4,True,0.022828534245491,1.7062860933947377e-05,0.0,0.0
PhG4,PhG4,5,True,0.0083962120115756,3.0344795050041284e-06,0.0,0.0
BM_vOcci_vPoOr,BM_vOcci_vPoOr,1,True,0.3443361520767212,0.3443361520767212,0.0,0.0
BM_vOcci_vPoOr,BM_vOcci_vPoOr,2,True,0.1501308530569076,0.1244019046425819,0.0,0.0
BM_vOcci_vPoOr,BM_vOcci_vPoOr,3,True,0.0735814049839973,0.0463913939893245,0.0,0.0
BM_vOcci_vPoOr,BM_vOcci_vPoOr,4,True,0.0423670150339603,0.0178459323942661,0.0,0.0
BM_vOcci_vPoOr,BM_vOcci_vPoOr,5,True,0.0274537615478038,0.007108686491847,0.0,0.0
ENS5,ENS5,1,True,0.3326604962348938,0.3326604962348938,0.0,0.0
ENS5,ENS5,2,True,0.1291911751031875,0.1198284327983856,0.0,0.0
ENS5,ENS5,3,True,0.0549682527780532,0.0446750484406948,0.0,0.0
ENS5,ENS5,4,True,0.027291802689433,0.017664760351181,0.0,0.0
ENS5,ENS5,5,True,0.0156017849221825,0.0073515553958714,0.0,0.0
PhG15,PhG15,1,True,0.0054645193740725,0.0054645193740725,0.0,0.0
PhG15,PhG15,2,True,0.0028962511569261,0.0013130186125636,0.0,0.0
PhG15,PhG15,3,True,0.0010276127140969,6.813844083808362e-05,0.0,0.0
PhG15,PhG15,4,True,0.0010484477970749,1.9759161659749225e-05,0.0,0.0
PhG15,PhG15,5,True,0.0008343499503098,6.807390491303522e-06,0.0,0.0
aPhM5,aPhM5,1,True,0.0295888073742389,0.0295888073742389,0.0,0.0
aPhM5,aPhM5,2,True,0.0460235811769962,0.0014688718365505,0.0,0.0
aPhM5,aPhM5,3,True,0.0190231315791606,0.0001162942135124,0.0,0.0
aPhM5,aPhM5,4,True,0.0196314696222543,1.934852662088815e-05,0.0,0.0
aPhM5,aPhM5,5,True,0.0151302870362997,5.069156486570137e-06,0.0,0.0
CB0923,CB0923,1,True,0.0010201917029917,0.0010201917029917,0.002780376933515,0.002780376933515
CB0923,CB0923,2,True,0.0123353609815239,0.0014435643097385,0.0069801718927919,0.0013835127465426
CB0923,CB0923,3,True,0.0057321130298078,0.0002495986118447,0.0031384143512696,0.0002335882454644
CB0923,CB0923,4,True,0.0036007489543408,6.876733823446557e-05,0.0015395419904962,5.730927296099253e-05
CB0923,CB0923,5,True,0.002573846373707,2.3158212570706382e-05,0.0007691737264394,1.4573714906873649e-05
PhG16,PhG16,1,False,0.0,0.0,0.0,0.0
PhG16,PhG16,2,True,0.0261578988283872,0.0009510525269433,0.0,0.0
PhG16,PhG16,3,True,0.0018451960058882,4.692971924669109e-05,0.0,0.0
PhG16,PhG16,4,True,0.0068992380984127,1.028849874273874e-05,0.0,0.0
PhG16,PhG16,5,True,0.0030725081451237,2.649192992976168e-06,0.0,0.0
aPhM2a,aPhM2a,1,True,0.0278812404721975,0.0278812404721975,0.0,0.0
aPhM2a,aPhM2a,2,True,0.0932521373033523,0.0046423352323472,0.0,0.0
aPhM2a,aPhM2a,3,True,0.0227420590817928,0.0011380991199985,0.0,0.0
aPhM2a,aPhM2a,4,True,0.0345823019742965,0.0004638799582608,0.0,0.0
aPhM2a,aPhM2a,5,True,0.0197919085621833,0.0001422106142854,0.0,0.0
BM_Fr,BM_Fr,1,True,0.246936485171318,0.246936485171318,0.0,0.0
BM_Fr,BM_Fr,2,True,0.088611751794815,0.0792104825377464,0.0,0.0
BM_Fr,BM_Fr,3,True,0.0403486154973506,0.0281477496027946,0.0,0.0
BM_Fr,BM_Fr,4,True,0.0220443848520517,0.0106902318075299,0.0,0.0
BM_Fr,BM_Fr,5,True,0.013905482366681,0.0042423182167112,0.0,0.0
TPMN2,TPMN2,1,True,0.0917475596070289,0.0917475596070289,0.0,0.0
TPMN2,TPMN2,2,True,0.3345482349395752,0.0086464267224073,0.0,0.0
TPMN2,TPMN2,3,True,0.079435609281063,0.0008760944474488,0.0,0.0
TPMN2,TPMN2,4,True,0.124858558177948,0.0001138280131272,0.0,0.0
TPMN2,TPMN2,5,True,0.0472475327551364,2.4840473997755907e-05,0.0,0.0
LB2a-b,LB2a-b,1,True,0.2547164559364319,0.0,0.0,0.0
LB2a-b,LB2a-b,2,True,0.0745974034070968,0.0,0.0,0.0
LB2a-b,LB2a-b,3,True,0.025591617450118,0.0,0.0,0.0
LB2a-b,LB2a-b,4,True,0.0116330618038773,0.0,0.0,0.0
LB2a-b,LB2a-b,5,True,0.0065143723040819,0.0,0.0,0.0
PhG3,PhG3,1,True,0.0053702984005212,0.0053702984005212,0.0,0.0
PhG3,PhG3,2,True,0.024993235245347,0.0001766893255989,0.0,0.0
PhG3,PhG3,3,True,0.0023000165820121,1.829655229812488e-05,0.0,0.0
PhG3,PhG3,4,True,0.0060186088085174,3.402238917260547e-06,0.0,0.0
PhG3,PhG3,5,True,0.0022800341248512,9.479596769779164e-07,0.0,0.0
BM_Or,BM_Or,1,True,0.0422120206058025,0.0422120206058025,0.0,0.0
BM_Or,BM_Or,2,True,0.0378648787736892,0.0120740169659256,0.0,0.0
BM_Or,BM_Or,3,True,0.0156670063734054,0.0028378348797559,0.0,0.0
BM_Or,BM_Or,4,True,0.0104118883609771,0.0009612263529561,0.0,0.0
BM_Or,BM_Or,5,True,0.0071751605719327,0.0003720032691489,0.0,0.0
PhG6,PhG6,1,True,0.0774592161178588,0.0774592161178588,0.0,0.0
PhG6,PhG6,2,True,0.0091262394562363,0.0063777626492083,0.0,0.0
PhG6,PhG6,3,True,0.0050871376879513,0.0005601868033409,0.0,0.0
PhG6,PhG6,4,True,0.0027010166086256,5.487172893481329e-05,0.0,0.0
PhG6,PhG6,5,True,0.0023701593745499,6.60483510728227e-06,0.0,0.0
PhG14,PhG14,1,False,0.0,0.0,0.0,0.0
PhG14,PhG14,2,True,0.0159146040678024,0.0003323335258755,0.0,0.0
PhG14,PhG14,3,True,0.0019315772224217,1.9538949345587756e-05,0.0,0.0
PhG14,PhG14,4,True,0.0046680020168423,5.412999598775059e-06,0.0,0.0
PhG14,PhG14,5,True,0.0023313544224947,1.7233320477316738e-06,0.0,0.0
PhG1a,PhG1a,1,True,0.0644730105996131,0.0644730105996131,0.0,0.0
PhG1a,PhG1a,2,True,0.0674309358000755,0.0050499751232564,0.0,0.0
PhG1a,PhG1a,3,True,0.01838144287467,0.0004685812164098,0.0,0.0
PhG1a,PhG1a,4,True,0.0162057280540466,5.783910819445737e-05,0.0,0.0
PhG1a,PhG1a,5,True,0.0077745951712131,1.0783858670038173e-05,0.0,0.0
PhG11,PhG11,1,False,0.0,0.0,0.0,0.0
PhG11,PhG11,2,True,0.0132681522518396,0.0005706548690795,0.0,0.0
PhG11,PhG11,3,True,0.0048358351923525,7.5672403909266e-05,0.0,0.0
PhG11,PhG11,4,True,0.0036477912217378,1.779724334483035e-05,0.0,0.0
PhG11,PhG11,5,True,0.0025156079791486,5.269062967272475e-06,0.0,0.0
PhG12,PhG12,1,True,0.1407683193683624,0.1407683193683624,0.0,0.0
PhG12,PhG12,2,True,0.2081635892391204,0.0198799595236778,0.0,0.0
PhG12,PhG12,3,True,0.0656460002064704,0.0028428805526345,0.0,0.0
PhG12,PhG12,4,True,0.0611555725336074,0.0004169036983512,0.0,0.0
PhG12,PhG12,5,True,0.0316054485738277,6.523910269606858e-05,0.0,0.0
ENS4,ENS4,1,True,0.1039883196353912,0.1039883196353912,0.0,0.0
ENS4,ENS4,2,True,0.0800373032689094,0.0252064913511276,0.0,0.0
ENS4,ENS4,3,True,0.033033050596714,0.0062043503858149,0.0,0.0
ENS4,ENS4,4,True,0.0221684053540229,0.0021624898072332,0.0,0.0
ENS4,ENS4,5,True,0.0148900067433714,0.0008308973629027,0.0,0.0
CB4246,CB4246,1,True,0.1315188407897949,0.1315188407897949,0.0,0.0
CB4246,CB4246,2,True,0.0464763715863227,0.0456752702593803,0.0,0.0
CB4246,CB4246,3,True,0.0138827636837959,0.0128862559795379,0.0,0.0
CB4246,CB4246,4,True,0.0050811120308935,0.0042218808084726,0.0,0.0
CB4246,CB4246,5,True,0.0021321449894458,0.0014694669516757,0.0,0.0
PhG9,PhG9,1,True,0.0366384871304035,0.0366384871304035,0.0,0.0
PhG9,PhG9,2,True,0.063793234527111,0.0037549457047134,0.0,0.0
PhG9,PhG9,3,True,0.0235860627144575,0.000502108130604,0.0,0.0
PhG9,PhG9,4,True,0.0155422436073422,7.096008630469441e-05,0.0,0.0
PhG9,PhG9,5,True,0.0089395893737673,1.5950803572195582e-05,0.0,0.0
dorsal_tpGRN,dorsal_tpGRN,1,True,0.1027867868542671,0.1027867868542671,0.0,0.0
dorsal_tpGRN,dorsal_tpGRN,2,True,0.0615553259849548,0.0109335910528898,0.0,0.0
dorsal_tpGRN,dorsal_tpGRN,3,True,0.0153996106237173,0.0012359551619738,0.0,0.0
dorsal_tpGRN,dorsal_tpGRN,4,True,0.0093818018212914,0.0001590792380739,0.0,0.0
dorsal_tpGRN,dorsal_tpGRN,5,True,0.0051938891410827,2.6393541702418588e-05,0.0,0.0
aPhM2b,aPhM2b,1,False,0.0,0.0,0.0,0.0
aPhM2b,aPhM2b,2,True,0.1408684104681015,0.0012632013531401,0.0,0.0
aPhM2b,aPhM2b,3,True,0.0158702153712511,9.720052912598476e-05,0.0,0.0
aPhM2b,aPhM2b,4,True,0.0276074297726154,5.248747038422152e-05,0.0,0.0
aPhM2b,aPhM2b,5,True,0.0099947061389684,1.582142613187898e-05,0.0,0.0
PhG5,PhG5,1,True,0.0215551741421222,0.0215551741421222,0.0,0.0
PhG5,PhG5,2,True,0.0130612198263406,0.0017478630179539,0.0,0.0
PhG5,PhG5,3,True,0.0033468271140009,0.0001340950111625,0.0,0.0
PhG5,PhG5,4,True,0.0039633112028241,2.258751737826969e-05,0.0,0.0
PhG5,PhG5,5,True,0.0025111311115324,5.683453309757169e-06,0.0,0.0
aPhM6,aPhM6,1,True,0.4579402804374695,0.4579402804374695,0.0,0.0
aPhM6,aPhM6,2,True,0.2133773267269134,0.2115456908941269,0.0,0.0
aPhM6,aPhM6,3,True,0.1046831756830215,0.0988936349749565,0.0,0.0
aPhM6,aPhM6,4,True,0.0539084300398826,0.046400748193264,0.0,0.0
aPhM6,aPhM6,5,True,0.0299343559890985,0.0218183547258377,0.0,0.0
CB4147,CB4147,1,True,0.0240053907036781,0.0240053907036781,0.0,0.0
CB4147,CB4147,2,True,0.0205179806798696,0.0196226704865694,0.0,0.0
CB4147,CB4147,3,True,0.0070602195337414,0.0065786968916654,0.0,0.0
CB4147,CB4147,4,True,0.0082008708268404,0.0077499742619693,0.0,0.0
CB4147,CB4147,5,True,0.004634013865143,0.0041984557174146,0.0,0.0
LB2d,LB2d,1,True,0.2172944396734237,0.0,0.0,0.0
LB2d,LB2d,2,True,0.0509117916226387,0.0,0.0,0.0
LB2d,LB2d,3,True,0.0131145529448986,0.0,0.0,0.0
LB2d,LB2d,4,True,0.0046968585811555,0.0,0.0,0.0
LB2d,LB2d,5,True,0.0025037520099431,0.0,0.0,0.0
"SLP317,SLP318","SLP317,SLP318",1,False,0.0,0.0,0.0,0.0
"SLP317,SLP318","SLP317,SLP318",2,True,0.0017331185517832,0.0,0.0011229149531573,0.0
"SLP317,SLP318","SLP317,SLP318",3,True,0.000101823505247,0.0,6.370907499331224e-07,0.0
"SLP317,SLP318","SLP317,SLP318",4,True,2.764027340163011e-05,0.0,3.151492819597479e-06,0.0
"SLP317,SLP318","SLP317,SLP318",5,True,7.63676598580787e-06,0.0,2.905354676840944e-07,0.0
JO-F,JO-F,1,True,0.2351971715688705,0.2351971715688705,0.0,0.0
JO-F,JO-F,2,True,0.0694812983274459,0.0560145415365695,0.0,0.0
JO-F,JO-F,3,True,0.0222416054457426,0.0137081621214747,0.0,0.0
JO-F,JO-F,4,True,0.0093494253233075,0.0034319511614739,0.0,0.0
JO-F,JO-F,5,True,0.0051147299818694,0.0008879895322024,0.0,0.0
JO-CA,JO-CA,1,True,0.031878288835287,0.031878288835287,0.0,0.0
JO-CA,JO-CA,2,True,0.011559217236936,0.0011290753027424,0.0,0.0
JO-CA,JO-CA,3,True,0.0021748698782175,5.331834472599439e-05,0.0,0.0
JO-CA,JO-CA,4,True,0.0008632219978608,4.212837211525766e-06,0.0,0.0
JO-CA,JO-CA,5,True,0.0004973981413058,6.015017675053969e-07,0.0,0.0
JO-FDL,JO-FDL,1,True,0.016666667535901,0.016666667535901,0.0,0.0
JO-FDL,JO-FDL,2,True,0.0009808058384805,0.0008934801444411,0.0,0.0
JO-FDL,JO-FDL,3,True,9.566645894665272e-05,7.01095414115116e-05,0.0,0.0
JO-FDL,JO-FDL,4,True,3.156924503855407e-05,8.258419256890193e-06,0.0,0.0
JO-FDL,JO-FDL,5,True,1.6556732589378953e-05,1.9178617094439687e-06,0.0,0.0
MeTu4b,MeTu4b,1,True,0.015319587662816,0.015319587662816,0.0011008704314008,0.0011008704314008
MeTu4b,MeTu4b,2,True,0.0036959578283131,0.0023076504003256,6.890396662129206e-07,6.267314347496722e-07
MeTu4b,MeTu4b,3,True,0.0004343031614553,0.0001060756694641,0.0002198301954194,2.2405632989830337e-05
MeTu4b,MeTu4b,4,True,0.0002069155307253,3.663556708488613e-05,0.000259357097093,7.886911771493033e-05
MeTu4b,MeTu4b,5,True,0.0001331925595877,1.17444988063653e-05,0.0002000411623157,2.1837822714587677e-05
MeTu3a,MeTu3a,1,True,0.0291913207620382,0.0291913207620382,0.007714781910181,0.007714781910181
MeTu3a,MeTu3a,2,True,0.0400015786290168,0.0023643476888537,0.0377042852342128,0.0001468038099119
MeTu3a,MeTu3a,3,True,0.0146376471966505,0.0002727397368289,0.0134792029857635,2.4873656911950093e-06
MeTu3a,MeTu3a,4,True,0.0080750873312354,3.5703007597476244e-05,0.0047829942777752,1.306630821318322e-07
MeTu3a,MeTu3a,5,True,0.004458425566554,6.178844159876462e-06,0.0024589898530393,5.4109495550846987e-08
PhG2,PhG2,1,True,0.0449143871665,0.0449143871665,0.0,0.0
PhG2,PhG2,2,True,0.0033578539732843,0.0021084381733089,0.0,0.0
PhG2,PhG2,3,True,0.0005788949783891,0.0001357526343781,0.0,0.0
PhG2,PhG2,4,True,0.0004664697335101,3.179196210112423e-05,0.0,0.0
PhG2,PhG2,5,True,0.0003680446243379,1.4884441043250264e-05,0.0,0.0
CB4211,CB4211,1,True,0.0087719298899173,0.0087719298899173,0.0,0.0
CB4211,CB4211,2,True,0.0085870176553726,0.0040252921171486,0.0,0.0
CB4211,CB4211,3,True,0.0016110226279124,0.000378563941922,0.0,0.0
CB4211,CB4211,4,True,0.0008835183107294,0.0001014744557323,0.0,0.0
CB4211,CB4211,5,True,0.0006101409671828,2.5386125344084576e-05,0.0,0.0
BM_InOc,BM_InOc,1,True,0.1655322164297104,0.1655322164297104,0.0,0.0
BM_InOc,BM_InOc,2,True,0.0418480522930622,0.0336572937667369,0.0,0.0
BM_InOc,BM_InOc,3,True,0.0153698250651359,0.0083292732015252,0.0,0.0
