,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,idx,sign
107268,720575940616980822,720575940616980822,right,glutamate,optic,ME>LO,,9983,-1
107272,720575940622630220,Mi2,right,glutamate,optic,ME,,19473,-1
107275,720575940618224667,Mi4,right,gaba,optic,ME,columnar,11766,-1
107278,720575940627100312,Dm3,right,glutamate,optic,ME,,27788,-1
107279,720575940639855987,TmY11,right,acetylcholine,optic,ME>LO.LOP,,44578,1
107286,720575940627499530,Mi4,right,gaba,optic,ME,columnar,28737,-1
107288,720575940623520041,TmY5a,right,glutamate,optic,ME>LO.LOP,,21242,-1
107290,720575940622616396,Tm2,right,acetylcholine,optic,ME>LO,,19439,1
107295,720575940636038507,Dm10,right,gaba,optic,ME,,41546,-1
107296,720575940620939723,Dm10,right,gaba,optic,ME,,16035,-1
107297,720575940627290686,L2,right,acetylcholine,optic,LA>ME,L1-5,28279,1
107300,720575940623522857,Mi9,right,glutamate,optic,ME,,21251,-1
107303,720575940622494725,L5,right,acetylcholine,optic,LA>ME,L1-5,19232,1
107307,720575940638300388,Tm3,right,acetylcholine,optic,ME>LO,,43350,1
107308,720575940629935439,TmY11,right,acetylcholine,optic,ME>LO.LOP,,33303,1
107312,720575940623653002,Tm2,right,acetylcholine,optic,ME>LO,,21496,1
107313,720575940620939979,L2,right,acetylcholine,optic,LA>ME,L1-5,16036,1
107315,720575940616982614,L2,right,acetylcholine,optic,LA>ME,L1-5,9985,1
107316,720575940617470681,Tm2,right,acetylcholine,optic,ME>LO,,10644,1
107319,720575940608822539,L2,right,acetylcholine,optic,LA>ME,L1-5,2194,1
107320,720575940637932451,Tm2,right,acetylcholine,optic,ME>LO,,43041,1
107321,720575940642511501,Dm21,right,gaba,optic,ME,,45917,-1
107325,720575940634644961,Mi4,right,gaba,optic,ME,columnar,40242,-1
107326,720575940628868603,Mi9,right,glutamate,optic,ME,,31516,-1
107328,720575940628729617,Mi1,right,acetylcholine,optic,ME,columnar,31248,1
107332,720575940639022911,Mi1,right,acetylcholine,optic,ME,columnar,43921,1
107333,720575940623117155,Dm2,right,acetylcholine,optic,ME,,20431,1
107339,720575940605871974,L2,right,acetylcholine,optic,LA>ME,L1-5,790,1
107340,720575940617681108,Tm4,right,acetylcholine,optic,ME>LO,,10926,1
107343,720575940617473241,720575940617473241,right,acetylcholine,optic,ME>LO,,10648,1
107345,720575940617472985,Tm3,right,acetylcholine,optic,ME>LO,,10646,1
107349,720575940629487719,Mi13,right,gaba,optic,ME,,32537,-1
107353,720575940630049947,L2,right,acetylcholine,optic,LA>ME,L1-5,33521,1
107354,720575940633588525,TmY11,right,acetylcholine,optic,ME>LO.LOP,,39257,1
107355,720575940609491907,TmY9,right,acetylcholine,optic,ME>LO.LOP,,2583,1
107356,720575940605825452,Tm1,right,acetylcholine,optic,ME>LO,,756,1
107357,720575940623618598,Mi9,right,glutamate,optic,ME,,21419,-1
107358,720575940622017377,Dm15,right,glutamate,optic,ME,,18264,-1
107359,720575940614140847,TmY18,right,acetylcholine,optic,ME>LO.LOP,,6600,1
107360,720575940604986592,Mi10,right,acetylcholine,optic,ME,,342,1
107361,720575940618526365,Tm2,right,acetylcholine,optic,ME>LO,,12232,1
107364,720575940618614853,L5,right,acetylcholine,optic,LA>ME,L1-5,12376,1
107367,720575940638543593,720575940638543593,right,gaba,optic,LO,,43523,-1
107368,720575940607489970,Tm1,right,acetylcholine,optic,ME>LO,,1584,1
107372,720575940614481873,Tm2,right,acetylcholine,optic,ME>LO,,6979,1
107374,720575940617474777,Tm1,right,acetylcholine,optic,ME>LO,,10652,1
107376,720575940612738010,Tm2,right,acetylcholine,optic,ME>LO,,5078,1
107377,720575940617420347,Dm21,right,gaba,optic,ME,,10580,-1
107378,720575940628541190,L5,right,acetylcholine,optic,LA>ME,L1-5,30884,1
107379,720575940619231341,Mi9,right,glutamate,optic,ME,,13177,-1
107381,720575940633735597,CB3857,right,gaba,optic,LOP,,39449,-1
107383,720575940611157202,720575940611157202,right,acetylcholine,optic,ME>LO,,3603,1
107386,720575940630729410,Tm1,right,acetylcholine,optic,ME>LO,,34722,1
107387,720575940628192764,L5,right,acetylcholine,optic,LA>ME,L1-5,30176,1
107389,720575940620353159,TmY20,right,acetylcholine,optic,LOP>LO,,14801,1
107390,720575940633848802,Tm1,right,acetylcholine,optic,ME>LO,,39569,1
107391,720575940639554126,Dm15,right,glutamate,optic,ME,,44330,-1
107393,720575940616358722,CB3857,right,gaba,optic,LOP,,9206,-1
107395,720575940618141780,Tm6,right,acetylcholine,optic,ME>LO,,11621,1
107396,720575940617727633,720575940617727633,right,gaba,optic,ME,,11003,-1
107397,720575940640905936,Tm3,right,acetylcholine,optic,ME>LO,,45370,1
107399,720575940624342515,Tm2,right,acetylcholine,optic,ME>LO,,22898,1
107400,720575940620458004,T2a,right,acetylcholine,optic,ME>LO,,14993,1
107401,720575940617683156,CB3851,right,acetylcholine,optic,ME>LO,,10932,1
107410,720575940621109613,L5,right,acetylcholine,optic,LA>ME,L1-5,16375,1
107411,720575940625534285,L5,right,acetylcholine,optic,LA>ME,L1-5,24926,1
107412,720575940613587935,Tm1,right,acetylcholine,optic,ME>LO,,6058,1
107415,720575940638247258,720575940638247258,right,glutamate,optic,ME,,43301,-1
107417,720575940638353983,Tm5c,right,glutamate,optic,ME>LO,,43400,-1
107421,720575940630893817,L5,right,acetylcholine,optic,LA>ME,L1-5,35070,1
107425,720575940634742880,Dm8,right,glutamate,optic,ME,,40333,-1
107431,720575940629973698,L3,right,acetylcholine,optic,LA>ME,L1-5,33385,1
107432,720575940621339119,Lawf1,right,acetylcholine,optic,ME>LA,,16848,1
107437,720575940646661155,TmY9,right,acetylcholine,optic,ME>LO.LOP,,47263,1
107438,720575940621542765,TmY5a,right,glutamate,optic,ME>LO.LOP,,17250,-1
107441,720575940614905506,Mi4,right,gaba,optic,ME,columnar,7524,-1
107449,720575940632930104,Tm5c,right,glutamate,optic,ME>LO,,38451,-1
107451,720575940619505974,CB3855,right,gaba,optic,ME,,13485,-1
107460,720575940616153868,Tm2,right,acetylcholine,optic,ME>LO,,8954,1
107470,720575940623608870,C3,right,gaba,optic,ME>LA,,21401,-1
107472,720575940634484706,Lawf2,right,acetylcholine,optic,ME>LA,,40133,1
107476,720575940615220842,720575940615220842,right,gaba,optic,ME,,7907,-1
107477,720575940620352135,TmY9,right,acetylcholine,optic,ME>LO.LOP,,14798,1
107478,720575940615684498,L5,right,acetylcholine,optic,LA>ME,L1-5,8425,1
107486,720575940624907924,Mi4,right,gaba,optic,ME,columnar,23923,-1
107488,720575940626037648,720575940626037648,right,glutamate,optic,ME>LO,,25763,-1
107493,720575940616154892,TmY5a,right,glutamate,optic,ME>LO.LOP,,8958,-1
107495,720575940615221354,Tm3,right,acetylcholine,optic,ME>LO,,7908,1
107496,720575940618228763,Tm3,right,acetylcholine,optic,ME>LO,,11774,1
107499,720575940625775032,Dm15,right,glutamate,optic,ME,,25302,-1
107500,720575940626038416,Tm4,right,acetylcholine,optic,ME>LO,,25764,1
107501,720575940607096521,Tm5Y,right,acetylcholine,optic,ME>LO,,1423,1
107503,720575940639339709,L1,right,glutamate,optic,LA>ME,L1-5,44148,-1
107505,720575940640069720,Mi10,right,acetylcholine,optic,ME,,44761,1
107509,720575940630659840,Mi4,right,gaba,optic,ME,columnar,34600,-1
107510,720575940622126945,L2,right,acetylcholine,optic,LA>ME,L1-5,18507,1
107515,720575940606432614,720575940606432614,right,acetylcholine,optic,ME>LO,,1064,1
107522,720575940629681411,L2,right,acetylcholine,optic,LA>ME,L1-5,32853,1
107525,720575940612203214,Tm5c,right,glutamate,optic,ME>LO,,4451,-1
107530,720575940612162417,TmY3,right,acetylcholine,optic,ME>LO.LOP,,4409,1
107536,720575940628372167,Mi9,right,glutamate,optic,ME,,30560,-1
107538,720575940615357649,Mi9,right,glutamate,optic,ME,,8071,-1
107539,720575940636726117,Tm1,right,acetylcholine,optic,ME>LO,,42076,1
107540,720575940606640928,L2,right,acetylcholine,optic,LA>ME,L1-5,1204,1
107541,720575940622462844,Dm21,right,gaba,optic,ME,,19165,-1
107543,720575940623451272,L5,right,acetylcholine,optic,LA>ME,L1-5,21109,1
107545,720575940633345700,Tm2,right,acetylcholine,optic,ME>LO,,38955,1
107548,720575940630969820,Dm21,right,gaba,optic,ME,,35215,-1
107550,720575940615800470,720575940615800470,right,glutamate,optic,ME>LO,,8574,-1
107555,720575940631503887,Mi9,right,glutamate,optic,ME,,36159,-1
107558,720575940622464636,Mi4,right,gaba,optic,ME,columnar,19169,-1
107560,720575940629666665,Dm21,right,gaba,optic,ME,,32821,-1
107563,720575940614166634,Tm4,right,acetylcholine,optic,ME>LO,,6614,1
107564,720575940628807957,L5,right,acetylcholine,optic,LA>ME,L1-5,31409,1
107566,720575940633338705,Dm21,right,gaba,optic,ME,,38938,-1
107567,720575940629420618,Mi9,right,glutamate,optic,ME,,32427,-1
107568,720575940629117699,TmY5a,right,glutamate,optic,ME>LO.LOP,,31965,-1
107569,720575940618570982,Tm5c,right,glutamate,optic,ME>LO,,12313,-1
107570,720575940631997381,L5,right,acetylcholine,optic,LA>ME,L1-5,36911,1
107571,720575940610944098,CB3852,right,acetylcholine,optic,ME>LO,,3443,1
107578,720575940628378311,Mi4,right,gaba,optic,ME,columnar,30570,-1
107579,720575940615483103,Tm3,right,acetylcholine,optic,ME>LO,,8212,1
107584,720575940611611490,Mi10,right,acetylcholine,optic,ME,,3943,1
107585,720575940617706937,Mi4,right,gaba,optic,ME,columnar,10965,-1
107587,720575940629365071,Lawf2,right,acetylcholine,optic,ME>LA,,32330,1
107588,720575940631505679,Tm3,right,acetylcholine,optic,ME>LO,,36164,1
107589,720575940624819948,Tm2,right,acetylcholine,optic,ME>LO,,23775,1
107591,720575940635902047,Tm4,right,acetylcholine,optic,ME>LO,,41428,1
107597,720575940615961717,720575940615961717,right,glutamate,optic,ME>LO,,8723,-1
107600,720575940612705253,Mi9,right,glutamate,optic,ME,,5044,-1
107603,720575940626710300,Mi9,right,glutamate,optic,ME,,26889,-1
107609,720575940629125123,Tm2,right,acetylcholine,optic,ME>LO,,31981,1
107614,720575940634432668,Tm8,right,acetylcholine,optic,ME>LO,,40090,1
107615,720575940634433180,L2,right,acetylcholine,optic,LA>ME,L1-5,40091,1
107616,720575940618147156,Mi13,right,gaba,optic,ME,,11633,-1
107622,720575940628537862,Mi4,right,gaba,optic,ME,columnar,30871,-1
107624,720575940615222890,Tm1,right,acetylcholine,optic,ME>LO,,7911,1
107626,720575940618090141,Mi4,right,gaba,optic,ME,columnar,11544,-1
107630,720575940616378811,Tm2,right,acetylcholine,optic,ME>LO,,9234,1
107632,720575940622624332,L5,right,acetylcholine,optic,LA>ME,L1-5,19459,1
107634,720575940615223146,Mi9,right,glutamate,optic,ME,,7913,-1
107635,720575940628455336,Y4,right,glutamate,optic,LOP>ME.LO,,30724,-1
107636,720575940612160113,Mi4,right,gaba,optic,ME,columnar,4407,-1
107638,720575940646667811,L5,right,acetylcholine,optic,LA>ME,L1-5,47264,1
107639,720575940619153462,Mi9,right,glutamate,optic,ME,,13076,-1
107640,720575940646668323,L4,right,acetylcholine,optic,LA>ME,L1-5,47265,1
107642,720575940622728730,Mi10,right,acetylcholine,optic,ME,,19680,1
107648,720575940623112547,Mi4,right,gaba,optic,ME,columnar,20415,-1
107652,720575940627794449,T3,right,acetylcholine,optic,ME>LO,,29318,1
107654,720575940628538630,Tm4,right,acetylcholine,optic,ME>LO,,30876,1
107656,720575940623700371,Tm3,right,acetylcholine,optic,ME>LO,,21580,1
107658,720575940627096472,TmY5a,right,glutamate,optic,ME>LO.LOP,,27776,-1
107659,720575940623189272,TmY5a,right,glutamate,optic,ME>LO.LOP,,20627,-1
107661,720575940618094749,TmY5a,right,glutamate,optic,ME>LO.LOP,,11555,-1
107663,720575940636723557,Tm3,right,acetylcholine,optic,ME>LO,,42073,1
107665,720575940620607424,Tm4,right,acetylcholine,optic,ME>LO,,15275,1
107671,720575940623650442,Dm21,right,gaba,optic,ME,,21490,-1
107674,720575940641424885,Y4,right,glutamate,optic,LOP>ME.LO,,45570,-1
107677,720575940620963361,720575940620963361,right,gaba,optic,ME,,16079,-1
107682,720575940622548468,TmY3,right,acetylcholine,optic,ME>LO.LOP,,19325,1
107688,720575940632261516,Tm3,right,acetylcholine,optic,ME>LO,,37328,1
107690,720575940618233627,TmY9,right,acetylcholine,optic,ME>LO.LOP,,11788,1
107699,720575940618097821,T4a,right,acetylcholine,optic,ME>LOP,,11562,1
107700,720575940625123879,T4d,right,acetylcholine,optic,ME>LOP,,24331,1
107705,720575940613058162,Tm3,right,acetylcholine,optic,ME>LO,,5483,1
107706,720575940631966019,Tm2,right,acetylcholine,optic,ME>LO,,36862,1
107711,720575940640081725,Lawf2,right,acetylcholine,optic,ME>LA,,44767,1
107714,720575940632442439,Tm4,right,acetylcholine,optic,ME>LO,,37663,1
107717,720575940613420658,Tm3,right,acetylcholine,optic,ME>LO,,5864,1
107718,720575940612883710,L5,right,acetylcholine,optic,LA>ME,L1-5,5252,1
107719,720575940627902863,Tm2,right,acetylcholine,optic,ME>LO,,29539,1
107721,720575940615830228,Tm2,right,acetylcholine,optic,ME>LO,,8604,1
107722,720575940614885010,Mi4,right,gaba,optic,ME,columnar,7502,-1
107726,720575940621128557,720575940621128557,right,glutamate,optic,ME,,16421,-1
107756,720575940627147294,CB3849,right,gaba,optic,ME,,27893,-1
107757,720575940631141317,TmY5a,right,glutamate,optic,ME>LO.LOP,,35509,-1
107758,720575940630015055,L2,right,acetylcholine,optic,LA>ME,L1-5,33460,1
107761,720575940615366050,L2,right,acetylcholine,optic,LA>ME,L1-5,8079,1
107762,720575940616814453,720575940616814453,right,acetylcholine,optic,ME>LO,,9747,1
107765,720575940617854438,Tm4,right,acetylcholine,optic,ME>LO,,11191,1
107771,720575940617591901,CB3864,right,glutamate,optic,ME>LO,,10801,-1
107772,720575940621015888,Tm1,right,acetylcholine,optic,ME>LO,,16185,1
107775,720575940632268940,TmY9,right,acetylcholine,optic,ME>LO.LOP,,37345,1
107779,720575940631141573,TmY9,right,acetylcholine,optic,ME>LO.LOP,,35511,1
107781,720575940626711068,Tm5Y,right,acetylcholine,optic,ME>LO,,26892,1
107783,720575940619681846,TmY3,right,acetylcholine,optic,ME>LO.LOP,,13713,1
107784,720575940616293087,L5,right,acetylcholine,optic,LA>ME,L1-5,9124,1
107787,720575940637565285,Dm8,right,glutamate,optic,ME,,42719,-1
107788,720575940644172488,Tm5Y,right,acetylcholine,optic,ME>LO,,46404,1
107789,720575940623412991,720575940623412991,right,acetylcholine,optic,ME>LO,,21028,1
107790,720575940618212057,Mi4,right,gaba,optic,ME,columnar,11750,-1
107791,720575940622050726,Tm20,right,acetylcholine,optic,ME>LO,,18331,1
107793,720575940630935803,TmY5a,right,glutamate,optic,ME>LO.LOP,,35145,-1
107795,720575940628785924,CB3864,right,glutamate,optic,ME>LO,,31357,-1
107797,720575940620809051,TmY5a,right,glutamate,optic,ME>LO.LOP,,15748,-1
107799,720575940629929854,Tm8,right,acetylcholine,optic,ME>LO,,33285,1
107801,720575940628937734,720575940628937734,right,acetylcholine,optic,ME>LO,,31653,1
107804,720575940632400687,Dm3,right,glutamate,optic,ME,,37580,-1
107805,720575940630936315,Mi1,right,acetylcholine,optic,ME,columnar,35150,1
107808,720575940629492071,TmY5a,right,glutamate,optic,ME>LO.LOP,,32543,-1
107811,720575940617863222,720575940617863222,right,glutamate,optic,ME,,11207,-1
107813,720575940639449909,TmY5a,right,glutamate,optic,ME>LO.LOP,,44241,-1
107816,720575940620807259,Tm5Y,right,acetylcholine,optic,ME>LO,,15743,1
107817,720575940627106200,Tm4,right,acetylcholine,optic,ME>LO,,27802,1
107820,720575940632084072,Mi4,right,gaba,optic,ME,columnar,37064,-1
107830,720575940637580174,TmYem1,right,acetylcholine,optic,ME>LO.LOP,,42734,1
107834,720575940626438244,Tm5Y,right,acetylcholine,optic,ME>LO,,26418,1
107835,720575940609148937,Dm20,right,gaba,optic,ME,tangential,2362,-1
107836,720575940640340533,720575940640340533,right,gaba,optic,ME,,44981,-1
107842,720575940627149086,Dm15,right,glutamate,optic,ME,,27904,-1
107847,720575940615705693,Tm3,right,acetylcholine,optic,ME>LO,,8457,1
107852,720575940627150110,Tm5Y,right,acetylcholine,optic,ME>LO,,27908,1
107854,720575940613560549,L2,right,acetylcholine,optic,LA>ME,L1-5,6032,1
107859,720575940630939643,Tm4,right,acetylcholine,optic,ME>LO,,35157,1
107863,720575940617594205,TmY5a,right,glutamate,optic,ME>LO.LOP,,10805,-1
107865,720575940605882214,CB3816,right,acetylcholine,optic,ME>LOP.LO,,794,1
107869,720575940636730981,Mi10,right,acetylcholine,optic,ME,,42081,1
107884,720575940629984706,Tm1,right,acetylcholine,optic,ME>LO,,33408,1
107885,720575940611157970,L5,right,acetylcholine,optic,LA>ME,L1-5,3604,1
107890,720575940632086120,Tm4,right,acetylcholine,optic,ME>LO,,37068,1
107893,720575940606914225,720575940606914225,right,glutamate,optic,ME>LO,,1355,-1
107894,720575940628093512,Tm1,right,acetylcholine,optic,ME>LO,,29974,1
107896,720575940620046283,Dm3,right,glutamate,optic,ME,,14299,-1
107904,720575940623304141,Mi4,right,gaba,optic,ME,columnar,20837,-1
107905,720575940612976533,CB3816,right,acetylcholine,optic,ME>LOP.LO,,5388,1
107909,720575940613359839,720575940613359839,right,gaba,optic,ME,,5800,-1
107916,720575940627654202,Mi4,right,gaba,optic,ME,columnar,29012,-1
107917,720575940639869501,Tm4,right,acetylcholine,optic,ME>LO,,44587,1
107918,720575940625690087,Tm16,right,acetylcholine,optic,ME>LO,,25181,1
107919,720575940630941691,Mi9,right,glutamate,optic,ME,,35163,-1
107924,720575940644177608,Mi10,right,acetylcholine,optic,ME,,46406,1
107926,720575940629983170,Tm5a,right,acetylcholine,optic,ME>LO,,33405,1
107933,720575940627286153,T4a,right,acetylcholine,optic,ME>LOP,,28265,1
107934,720575940640323443,TmY20,right,acetylcholine,optic,LOP>LO,,44971,1
107939,720575940632089192,720575940632089192,right,gaba,optic,ME,,37073,-1
107940,720575940607106761,Tm3,right,acetylcholine,optic,ME>LO,,1426,1
107944,720575940616994134,Tm1,right,acetylcholine,optic,ME>LO,,10002,1
107947,720575940623457160,Dm3,right,glutamate,optic,ME,,21118,-1
107950,720575940624589035,Tm2,right,acetylcholine,optic,ME>LO,,23352,1
107958,720575940623277069,Mi4,right,gaba,optic,ME,columnar,20786,-1
107962,720575940635689626,Mi1,right,acetylcholine,optic,ME,columnar,41248,1
107964,720575940623151649,Tm2,right,acetylcholine,optic,ME>LO,,20532,1
107965,720575940601598892,Mi9,right,glutamate,optic,ME,,33,-1
107971,720575940629985986,Dm10,right,gaba,optic,ME,,33412,-1
107972,720575940629394075,Tm6,right,acetylcholine,optic,ME>LO,,32388,1
107976,720575940624717514,Dm21,right,gaba,optic,ME,,23586,-1
107978,720575940630265644,TmY3,right,acetylcholine,optic,ME>LO.LOP,,33890,1
107979,720575940626284944,Tm2,right,acetylcholine,optic,ME>LO,,26146,1
107985,720575940607878345,720575940607878345,right,acetylcholine,optic,ME>LO,,1739,1
107989,720575940621817441,L2,right,acetylcholine,optic,LA>ME,L1-5,17897,1
107994,720575940626830723,Mi9,right,glutamate,optic,ME,,27141,-1
107996,720575940622295984,720575940622295984,right,gaba,optic,ME,,18827,-1
107999,720575940614758311,L2,right,acetylcholine,optic,LA>ME,L1-5,7354,1
108001,720575940620050123,Tm2,right,acetylcholine,optic,ME>LO,,14311,1
108005,720575940622021364,Dm21,right,gaba,optic,ME,,18268,-1
108007,720575940634758496,CB3864,right,glutamate,optic,ME>LO,,40345,-1
108008,720575940632126008,TmY3,right,acetylcholine,optic,ME>LO.LOP,,37138,1
108013,720575940627570309,Tm2,right,acetylcholine,optic,ME>LO,,28897,1
108021,720575940635488447,Mi10,right,acetylcholine,optic,ME,,41040,1
108026,720575940615134895,Tm2,right,acetylcholine,optic,ME>LO,,7803,1
108030,720575940623461000,Mi9,right,glutamate,optic,ME,,21128,-1
108034,720575940618101917,Tm3,right,acetylcholine,optic,ME>LO,,11575,1
108043,720575940616817013,L5,right,acetylcholine,optic,LA>ME,L1-5,9749,1
108048,720575940632489064,L5,right,acetylcholine,optic,LA>ME,L1-5,37739,1
108058,720575940624197045,Mi4,right,gaba,optic,ME,columnar,22594,-1
108074,720575940620925934,T2a,right,acetylcholine,optic,ME>LO,,16001,1
108075,720575940625155884,Mi4,right,gaba,optic,ME,columnar,24377,-1
108082,720575940641731291,Mi10,right,acetylcholine,optic,ME,,45703,1
108085,720575940615141782,L3,right,acetylcholine,optic,LA>ME,L1-5,7814,1
108087,720575940632777420,L3,right,acetylcholine,optic,LA>ME,L1-5,38201,1
108089,720575940625864530,L2,right,acetylcholine,optic,LA>ME,L1-5,25460,1
108091,720575940611656891,Mi4,right,gaba,optic,ME,columnar,3976,-1
108094,720575940640690560,Tm8,right,acetylcholine,optic,ME>LO,,45233,1
108095,720575940621153702,L1,right,glutamate,optic,LA>ME,L1-5,16480,-1
